Topic,Timestamp,Frequency,Words
3,2025-06-08 00:00:00+00:00,2,правительство рф_правительства_премьер министр_председатель правительства
4,2025-06-08 00:00:00+00:00,15,telegram россии_мессенджер_мессенджеры_телеграм
5,2025-06-08 00:00:00+00:00,5,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2025-06-08 00:00:00+00:00,5,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2025-06-08 00:00:00+00:00,22,героя россии_герой россии_мужество героизм_героям
8,2025-06-08 00:00:00+00:00,10,украинскому урегулированию_переговоры_переговоров_переговорах
9,2025-06-08 00:00:00+00:00,4,персональных данных_персональных_информационной безопасности_данных
10,2025-06-08 00:00:00+00:00,22,мигрантам_миграционной политики_мигранты_мигрантами
11,2025-06-08 00:00:00+00:00,16,состоялся телефонный_провел телефонный_переговоры_переговоров
13,2025-06-08 00:00:00+00:00,11,имущества_изъяли_имущество_собственности
14,2025-06-08 00:00:00+00:00,2,движение ветераны_движения ветераны_ветераны_обратились
15,2025-06-08 00:00:00+00:00,38,израилем_иран_ирану_израиль
16,2025-06-08 00:00:00+00:00,11,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2025-06-08 00:00:00+00:00,2,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2025-06-08 00:00:00+00:00,11,святой_русского народа_русского_русское
19,2025-06-08 00:00:00+00:00,6,русских_каналов_каналы_русские
20,2025-06-08 00:00:00+00:00,2,сказала_спикера_призвала_спикер совета
21,2025-06-08 00:00:00+00:00,7,церемонию_ветеранов_движение ветераны_церемония
22,2025-06-08 00:00:00+00:00,2,молдавии_заседание_отставку_протестов
24,2025-06-08 00:00:00+00:00,9,контрактников_армию_военнослужащих_контракты
26,2025-06-08 00:00:00+00:00,6,армению_армения_армении_пашиняна
29,2025-06-08 00:00:00+00:00,1,поручений_поручения_ответственные_срок
30,2025-06-08 00:00:00+00:00,3,нежелательной_экстремистской организацией_антироссийской_террористической организацией
33,2025-06-08 00:00:00+00:00,1,резолюцию_россию_резолюция_резолюции
37,2025-06-08 00:00:00+00:00,1,сервисы_сервисов_интернет_интернета
40,2025-06-08 00:00:00+00:00,1,мобилизации_мобилизацию_мобилизация_мобилизовать
41,2025-06-08 00:00:00+00:00,16,корея_переговоры_ходе визита_кореи
45,2025-06-08 00:00:00+00:00,3,школьников_школьники_напали_справедливости
48,2025-06-08 00:00:00+00:00,32,азербайджану_задержали_азербайджан_властей
49,2025-06-08 00:00:00+00:00,1,флота_флот_помощник россии_угроз
50,2025-06-08 00:00:00+00:00,1,лукашенко_александр лукашенко_россии белоруссии_белоруссию
52,2025-06-08 00:00:00+00:00,3,рублей_идентичности_символа_русские
58,2025-06-08 00:00:00+00:00,1,топливо_топлива_бензин_нефтепродуктов
59,2025-06-08 00:00:00+00:00,1,тегеран_иран_иранской_тегерана
63,2025-06-08 00:00:00+00:00,1,кремлём_турцией_конфликта_турецких
64,2025-06-08 00:00:00+00:00,3,переговоров_провел телефонный_поговорил_телефонный разговор
66,2025-06-08 00:00:00+00:00,6,антироссийских_активистов_активисты_оппозиционеров
67,2025-06-08 00:00:00+00:00,4,флагом_флагами_международной арене_спортсменов
68,2025-06-08 00:00:00+00:00,1,депутата_удалить_депутату_депутат
71,2025-06-08 00:00:00+00:00,2,льготы_тарифов_тарифы_льгот
75,2025-06-08 00:00:00+00:00,2,цензуры_цензуре_telegram_телеграм
76,2025-06-08 00:00:00+00:00,18,отношения россии_обеспечить безопасность_обеспокоен_угрозах
77,2025-06-08 00:00:00+00:00,3,словакия_словакии_спецслужбы_украину
78,2025-06-08 00:00:00+00:00,1,российские активы_российских активов_санкций_конфисковать
79,2025-06-08 00:00:00+00:00,1,цензуры_цензура_youtube_русофобию
81,2025-06-08 00:00:00+00:00,1,рекламе_рекламу_реклама_нарушении
83,2025-06-08 00:00:00+00:00,3,экстренное заседание_сербия_сербии_совета безопасности
87,2025-06-08 00:00:00+00:00,7,трамп заявил_трамп назвал_подводных_подводные
89,2025-06-08 00:00:00+00:00,2,подпишись официальный_канал max_официальный канал_подписаться канал
90,2025-06-08 00:00:00+00:00,1,министр цифрового_меры поддержки_мер поддержки_министра обороны
92,2025-06-08 00:00:00+00:00,1,переговоры_переговоров_украину_санкций
95,2025-06-08 00:00:00+00:00,1,русский народ_русского народа_русские_победы
96,2025-06-08 00:00:00+00:00,3,ветеранам_ветеранов_ветеранов сво_сайт ветераныроссии
98,2025-06-08 00:00:00+00:00,2,отношений россии_оскорбления_отношения россии_отношений рф
99,2025-06-08 00:00:00+00:00,2,самолета_полет_прибыл москву_кремлёвского пула
101,2025-06-08 00:00:00+00:00,1,наши бойцы_мужества_бойцов_командира
106,2025-06-08 00:00:00+00:00,9,россию_россией_украину_новости
110,2025-06-08 00:00:00+00:00,5,участникам_обучение_обучения_время героев
111,2025-06-08 00:00:00+00:00,1,прокуратуры_генеральной прокуратуры_заявления россии_правопорядка
118,2025-06-08 00:00:00+00:00,1,отставку_недоверия_отставка_отставке
-1,2025-07-08 00:00:00+00:00,611,украину_власти_россию_переговоры
0,2025-07-08 00:00:00+00:00,67,российские войска_беспилотников_дронов_военные
1,2025-07-08 00:00:00+00:00,30,провел совещание_совещание_совещание членами_совета безопасности
2,2025-07-08 00:00:00+00:00,47,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2025-07-08 00:00:00+00:00,19,правительство рф_правительства_премьер министр_председатель правительства
4,2025-07-08 00:00:00+00:00,44,telegram россии_мессенджер_мессенджеры_телеграм
5,2025-07-08 00:00:00+00:00,5,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2025-07-08 00:00:00+00:00,5,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2025-07-08 00:00:00+00:00,1,героя россии_герой россии_мужество героизм_героям
8,2025-07-08 00:00:00+00:00,59,украинскому урегулированию_переговоры_переговоров_переговорах
9,2025-07-08 00:00:00+00:00,11,персональных данных_персональных_информационной безопасности_данных
10,2025-07-08 00:00:00+00:00,11,мигрантам_миграционной политики_мигранты_мигрантами
11,2025-07-08 00:00:00+00:00,7,состоялся телефонный_провел телефонный_переговоры_переговоров
13,2025-07-08 00:00:00+00:00,19,имущества_изъяли_имущество_собственности
14,2025-07-08 00:00:00+00:00,10,движение ветераны_движения ветераны_ветераны_обратились
15,2025-07-08 00:00:00+00:00,6,израилем_иран_ирану_израиль
16,2025-07-08 00:00:00+00:00,1,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
18,2025-07-08 00:00:00+00:00,14,святой_русского народа_русского_русское
19,2025-07-08 00:00:00+00:00,10,русских_каналов_каналы_русские
20,2025-07-08 00:00:00+00:00,4,сказала_спикера_призвала_спикер совета
21,2025-07-08 00:00:00+00:00,2,церемонию_ветеранов_движение ветераны_церемония
22,2025-07-08 00:00:00+00:00,5,молдавии_заседание_отставку_протестов
26,2025-07-08 00:00:00+00:00,1,армению_армения_армении_пашиняна
27,2025-07-08 00:00:00+00:00,1,си цзиньпином_цзиньпином_россия китай_си цзиньпин
28,2025-07-08 00:00:00+00:00,18,отставке_отставки_уволил_отставку
29,2025-07-08 00:00:00+00:00,2,поручений_поручения_ответственные_срок
30,2025-07-08 00:00:00+00:00,7,нежелательной_экстремистской организацией_антироссийской_террористической организацией
33,2025-07-08 00:00:00+00:00,2,резолюцию_россию_резолюция_резолюции
35,2025-07-08 00:00:00+00:00,1,спецоперации украине_операции украине_спецоперация_военная операция
37,2025-07-08 00:00:00+00:00,4,сервисы_сервисов_интернет_интернета
38,2025-07-08 00:00:00+00:00,5,ввели санкции_новые санкции_санкциях_санкции отношении
40,2025-07-08 00:00:00+00:00,4,мобилизации_мобилизацию_мобилизация_мобилизовать
43,2025-07-08 00:00:00+00:00,4,белоруссией_белоруссию_белоруссия_белоруссии
45,2025-07-08 00:00:00+00:00,5,школьников_школьники_напали_справедливости
48,2025-07-08 00:00:00+00:00,19,азербайджану_задержали_азербайджан_властей
49,2025-07-08 00:00:00+00:00,22,флота_флот_помощник россии_угроз
50,2025-07-08 00:00:00+00:00,1,лукашенко_александр лукашенко_россии белоруссии_белоруссию
52,2025-07-08 00:00:00+00:00,3,рублей_идентичности_символа_русские
53,2025-07-08 00:00:00+00:00,2,цены нефть_цен нефть_российскую нефть_нефть
56,2025-07-08 00:00:00+00:00,3,российский лидер_сирию_сирия_сирии
58,2025-07-08 00:00:00+00:00,3,топливо_топлива_бензин_нефтепродуктов
59,2025-07-08 00:00:00+00:00,3,тегеран_иран_иранской_тегерана
66,2025-07-08 00:00:00+00:00,4,антироссийских_активистов_активисты_оппозиционеров
68,2025-07-08 00:00:00+00:00,1,депутата_удалить_депутату_депутат
72,2025-07-08 00:00:00+00:00,5,мечети_мусульман_мигрантов_религия
73,2025-07-08 00:00:00+00:00,1,индию_индией_премьер министра_индия
76,2025-07-08 00:00:00+00:00,10,отношения россии_обеспечить безопасность_обеспокоен_угрозах
83,2025-07-08 00:00:00+00:00,1,экстренное заседание_сербия_сербии_совета безопасности
86,2025-07-08 00:00:00+00:00,1,ракетами_ракеты_вооружения_вооружений
87,2025-07-08 00:00:00+00:00,52,трамп заявил_трамп назвал_подводных_подводные
90,2025-07-08 00:00:00+00:00,6,министр цифрового_меры поддержки_мер поддержки_министра обороны
95,2025-07-08 00:00:00+00:00,1,русский народ_русского народа_русские_победы
96,2025-07-08 00:00:00+00:00,7,ветеранам_ветеранов_ветеранов сво_сайт ветераныроссии
97,2025-07-08 00:00:00+00:00,2,уровень доверия_доверяют_доверии_доверия
98,2025-07-08 00:00:00+00:00,1,отношений россии_оскорбления_отношения россии_отношений рф
100,2025-07-08 00:00:00+00:00,1,грузию_грузии_грузия_оппозиции
101,2025-07-08 00:00:00+00:00,4,наши бойцы_мужества_бойцов_командира
103,2025-07-08 00:00:00+00:00,17,освободили_увольнение_освобожден_уволен
106,2025-07-08 00:00:00+00:00,19,россию_россией_украину_новости
109,2025-07-08 00:00:00+00:00,1,частичной мобилизации_мобилизованных_мобилизации_мобилизацию
113,2025-07-08 00:00:00+00:00,1,абхазии_оппозиции_протестующие_республику
114,2025-07-08 00:00:00+00:00,1,розыск_уголовным_разведки_преследования
117,2025-07-08 00:00:00+00:00,11,переговорам украине_российская делегация_переговорам_переговорах
-1,2025-08-07 00:00:00+00:00,668,украину_власти_россию_переговоры
0,2025-08-07 00:00:00+00:00,61,российские войска_беспилотников_дронов_военные
1,2025-08-07 00:00:00+00:00,12,провел совещание_совещание_совещание членами_совета безопасности
2,2025-08-07 00:00:00+00:00,14,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2025-08-07 00:00:00+00:00,6,правительство рф_правительства_премьер министр_председатель правительства
4,2025-08-07 00:00:00+00:00,74,telegram россии_мессенджер_мессенджеры_телеграм
5,2025-08-07 00:00:00+00:00,8,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2025-08-07 00:00:00+00:00,18,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2025-08-07 00:00:00+00:00,13,героя россии_герой россии_мужество героизм_героям
8,2025-08-07 00:00:00+00:00,83,украинскому урегулированию_переговоры_переговоров_переговорах
9,2025-08-07 00:00:00+00:00,6,персональных данных_персональных_информационной безопасности_данных
10,2025-08-07 00:00:00+00:00,6,мигрантам_миграционной политики_мигранты_мигрантами
11,2025-08-07 00:00:00+00:00,10,состоялся телефонный_провел телефонный_переговоры_переговоров
13,2025-08-07 00:00:00+00:00,18,имущества_изъяли_имущество_собственности
14,2025-08-07 00:00:00+00:00,5,движение ветераны_движения ветераны_ветераны_обратились
15,2025-08-07 00:00:00+00:00,2,израилем_иран_ирану_израиль
16,2025-08-07 00:00:00+00:00,10,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2025-08-07 00:00:00+00:00,3,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2025-08-07 00:00:00+00:00,5,святой_русского народа_русского_русское
19,2025-08-07 00:00:00+00:00,14,русских_каналов_каналы_русские
21,2025-08-07 00:00:00+00:00,1,церемонию_ветеранов_движение ветераны_церемония
22,2025-08-07 00:00:00+00:00,3,молдавии_заседание_отставку_протестов
24,2025-08-07 00:00:00+00:00,4,контрактников_армию_военнослужащих_контракты
27,2025-08-07 00:00:00+00:00,14,си цзиньпином_цзиньпином_россия китай_си цзиньпин
29,2025-08-07 00:00:00+00:00,3,поручений_поручения_ответственные_срок
30,2025-08-07 00:00:00+00:00,7,нежелательной_экстремистской организацией_антироссийской_террористической организацией
31,2025-08-07 00:00:00+00:00,1,блогеров_подписчиков_блогеры_законопроект
33,2025-08-07 00:00:00+00:00,1,резолюцию_россию_резолюция_резолюции
36,2025-08-07 00:00:00+00:00,3,секретаря рф_назначен_заместителя_заместителем
37,2025-08-07 00:00:00+00:00,15,сервисы_сервисов_интернет_интернета
40,2025-08-07 00:00:00+00:00,7,мобилизации_мобилизацию_мобилизация_мобилизовать
41,2025-08-07 00:00:00+00:00,11,корея_переговоры_ходе визита_кореи
43,2025-08-07 00:00:00+00:00,2,белоруссией_белоруссию_белоруссия_белоруссии
47,2025-08-07 00:00:00+00:00,1,си цзиньпином_цзиньпином_цзиньпин_россия китай
48,2025-08-07 00:00:00+00:00,12,азербайджану_задержали_азербайджан_властей
53,2025-08-07 00:00:00+00:00,1,цены нефть_цен нефть_российскую нефть_нефть
59,2025-08-07 00:00:00+00:00,1,тегеран_иран_иранской_тегерана
62,2025-08-07 00:00:00+00:00,2,возбуждено уголовное_уголовное дело_мятежа_это преступление
67,2025-08-07 00:00:00+00:00,1,флагом_флагами_международной арене_спортсменов
68,2025-08-07 00:00:00+00:00,1,депутата_удалить_депутату_депутат
71,2025-08-07 00:00:00+00:00,2,льготы_тарифов_тарифы_льгот
72,2025-08-07 00:00:00+00:00,1,мечети_мусульман_мигрантов_религия
73,2025-08-07 00:00:00+00:00,10,индию_индией_премьер министра_индия
80,2025-08-07 00:00:00+00:00,1,польшу_польши_польша_поляки
81,2025-08-07 00:00:00+00:00,2,рекламе_рекламу_реклама_нарушении
84,2025-08-07 00:00:00+00:00,1,российский лидер_переговоры_орбан_переговоров
90,2025-08-07 00:00:00+00:00,1,министр цифрового_меры поддержки_мер поддержки_министра обороны
92,2025-08-07 00:00:00+00:00,8,переговоры_переговоров_украину_санкций
95,2025-08-07 00:00:00+00:00,1,русский народ_русского народа_русские_победы
96,2025-08-07 00:00:00+00:00,3,ветеранам_ветеранов_ветеранов сво_сайт ветераныроссии
97,2025-08-07 00:00:00+00:00,1,уровень доверия_доверяют_доверии_доверия
99,2025-08-07 00:00:00+00:00,1,самолета_полет_прибыл москву_кремлёвского пула
106,2025-08-07 00:00:00+00:00,12,россию_россией_украину_новости
116,2025-08-07 00:00:00+00:00,1,газопровода_северный поток_северного потока_терактов
119,2025-08-07 00:00:00+00:00,1,канцлера_украину_германией_канцлер
-1,2025-09-06 00:00:00+00:00,617,украину_власти_россию_переговоры
0,2025-09-06 00:00:00+00:00,104,российские войска_беспилотников_дронов_военные
1,2025-09-06 00:00:00+00:00,58,провел совещание_совещание_совещание членами_совета безопасности
2,2025-09-06 00:00:00+00:00,21,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2025-09-06 00:00:00+00:00,1,правительство рф_правительства_премьер министр_председатель правительства
4,2025-09-06 00:00:00+00:00,5,telegram россии_мессенджер_мессенджеры_телеграм
5,2025-09-06 00:00:00+00:00,6,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2025-09-06 00:00:00+00:00,10,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2025-09-06 00:00:00+00:00,10,героя россии_герой россии_мужество героизм_героям
8,2025-09-06 00:00:00+00:00,6,украинскому урегулированию_переговоры_переговоров_переговорах
9,2025-09-06 00:00:00+00:00,2,персональных данных_персональных_информационной безопасности_данных
10,2025-09-06 00:00:00+00:00,3,мигрантам_миграционной политики_мигранты_мигрантами
11,2025-09-06 00:00:00+00:00,2,состоялся телефонный_провел телефонный_переговоры_переговоров
12,2025-09-06 00:00:00+00:00,1,заявил секретарь_безопасности россии_секретарь россии_будут выполнены
13,2025-09-06 00:00:00+00:00,37,имущества_изъяли_имущество_собственности
14,2025-09-06 00:00:00+00:00,9,движение ветераны_движения ветераны_ветераны_обратились
15,2025-09-06 00:00:00+00:00,4,израилем_иран_ирану_израиль
16,2025-09-06 00:00:00+00:00,8,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2025-09-06 00:00:00+00:00,5,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2025-09-06 00:00:00+00:00,12,святой_русского народа_русского_русское
19,2025-09-06 00:00:00+00:00,6,русских_каналов_каналы_русские
22,2025-09-06 00:00:00+00:00,12,молдавии_заседание_отставку_протестов
23,2025-09-06 00:00:00+00:00,2,пострадавших_обстрелов_обстрела_донецка
24,2025-09-06 00:00:00+00:00,1,контрактников_армию_военнослужащих_контракты
27,2025-09-06 00:00:00+00:00,1,си цзиньпином_цзиньпином_россия китай_си цзиньпин
28,2025-09-06 00:00:00+00:00,2,отставке_отставки_уволил_отставку
29,2025-09-06 00:00:00+00:00,6,поручений_поручения_ответственные_срок
31,2025-09-06 00:00:00+00:00,1,блогеров_подписчиков_блогеры_законопроект
33,2025-09-06 00:00:00+00:00,4,резолюцию_россию_резолюция_резолюции
37,2025-09-06 00:00:00+00:00,3,сервисы_сервисов_интернет_интернета
38,2025-09-06 00:00:00+00:00,2,ввели санкции_новые санкции_санкциях_санкции отношении
40,2025-09-06 00:00:00+00:00,3,мобилизации_мобилизацию_мобилизация_мобилизовать
41,2025-09-06 00:00:00+00:00,3,корея_переговоры_ходе визита_кореи
43,2025-09-06 00:00:00+00:00,1,белоруссией_белоруссию_белоруссия_белоруссии
45,2025-09-06 00:00:00+00:00,1,школьников_школьники_напали_справедливости
48,2025-09-06 00:00:00+00:00,5,азербайджану_задержали_азербайджан_властей
49,2025-09-06 00:00:00+00:00,1,флота_флот_помощник россии_угроз
50,2025-09-06 00:00:00+00:00,4,лукашенко_александр лукашенко_россии белоруссии_белоруссию
51,2025-09-06 00:00:00+00:00,1,вооруженных сил_сил российской_беспилотных_сил украины
57,2025-09-06 00:00:00+00:00,1,ополчения_снят_фильмов_военкоров
58,2025-09-06 00:00:00+00:00,1,топливо_топлива_бензин_нефтепродуктов
59,2025-09-06 00:00:00+00:00,2,тегеран_иран_иранской_тегерана
62,2025-09-06 00:00:00+00:00,2,возбуждено уголовное_уголовное дело_мятежа_это преступление
66,2025-09-06 00:00:00+00:00,2,антироссийских_активистов_активисты_оппозиционеров
67,2025-09-06 00:00:00+00:00,6,флагом_флагами_международной арене_спортсменов
68,2025-09-06 00:00:00+00:00,3,депутата_удалить_депутату_депутат
69,2025-09-06 00:00:00+00:00,23,ядерное оружие_применения ядерного_ядерного оружия_ядерное
71,2025-09-06 00:00:00+00:00,2,льготы_тарифов_тарифы_льгот
72,2025-09-06 00:00:00+00:00,1,мечети_мусульман_мигрантов_религия
75,2025-09-06 00:00:00+00:00,1,цензуры_цензуре_telegram_телеграм
78,2025-09-06 00:00:00+00:00,4,российские активы_российских активов_санкций_конфисковать
80,2025-09-06 00:00:00+00:00,11,польшу_польши_польша_поляки
86,2025-09-06 00:00:00+00:00,9,ракетами_ракеты_вооружения_вооружений
87,2025-09-06 00:00:00+00:00,9,трамп заявил_трамп назвал_подводных_подводные
91,2025-09-06 00:00:00+00:00,4,невозможно_telegram_телеграме_фронте
92,2025-09-06 00:00:00+00:00,3,переговоры_переговоров_украину_санкций
95,2025-09-06 00:00:00+00:00,3,русский народ_русского народа_русские_победы
96,2025-09-06 00:00:00+00:00,1,ветеранам_ветеранов_ветеранов сво_сайт ветераныроссии
100,2025-09-06 00:00:00+00:00,1,грузию_грузии_грузия_оппозиции
102,2025-09-06 00:00:00+00:00,2,единой россии_партии единая_единая россия_партию
103,2025-09-06 00:00:00+00:00,1,освободили_увольнение_освобожден_уволен
106,2025-09-06 00:00:00+00:00,6,россию_россией_украину_новости
107,2025-09-06 00:00:00+00:00,1,частичной мобилизации_мобилизованных_мобилизации_мобилизация
109,2025-09-06 00:00:00+00:00,1,частичной мобилизации_мобилизованных_мобилизации_мобилизацию
114,2025-09-06 00:00:00+00:00,1,розыск_уголовным_разведки_преследования
116,2025-09-06 00:00:00+00:00,3,газопровода_северный поток_северного потока_терактов
118,2025-09-06 00:00:00+00:00,2,отставку_недоверия_отставка_отставке
-1,2025-10-06 00:00:00+00:00,656,украину_власти_россию_переговоры
0,2025-10-06 00:00:00+00:00,86,российские войска_беспилотников_дронов_военные
1,2025-10-06 00:00:00+00:00,34,провел совещание_совещание_совещание членами_совета безопасности
2,2025-10-06 00:00:00+00:00,31,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2025-10-06 00:00:00+00:00,5,правительство рф_правительства_премьер министр_председатель правительства
4,2025-10-06 00:00:00+00:00,27,telegram россии_мессенджер_мессенджеры_телеграм
5,2025-10-06 00:00:00+00:00,3,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2025-10-06 00:00:00+00:00,16,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2025-10-06 00:00:00+00:00,4,героя россии_герой россии_мужество героизм_героям
8,2025-10-06 00:00:00+00:00,22,украинскому урегулированию_переговоры_переговоров_переговорах
9,2025-10-06 00:00:00+00:00,2,персональных данных_персональных_информационной безопасности_данных
10,2025-10-06 00:00:00+00:00,27,мигрантам_миграционной политики_мигранты_мигрантами
11,2025-10-06 00:00:00+00:00,9,состоялся телефонный_провел телефонный_переговоры_переговоров
13,2025-10-06 00:00:00+00:00,12,имущества_изъяли_имущество_собственности
14,2025-10-06 00:00:00+00:00,2,движение ветераны_движения ветераны_ветераны_обратились
15,2025-10-06 00:00:00+00:00,2,израилем_иран_ирану_израиль
16,2025-10-06 00:00:00+00:00,5,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
18,2025-10-06 00:00:00+00:00,31,святой_русского народа_русского_русское
19,2025-10-06 00:00:00+00:00,10,русских_каналов_каналы_русские
20,2025-10-06 00:00:00+00:00,15,сказала_спикера_призвала_спикер совета
21,2025-10-06 00:00:00+00:00,11,церемонию_ветеранов_движение ветераны_церемония
22,2025-10-06 00:00:00+00:00,2,молдавии_заседание_отставку_протестов
24,2025-10-06 00:00:00+00:00,7,контрактников_армию_военнослужащих_контракты
25,2025-10-06 00:00:00+00:00,1,дорогие друзья_наших бойцов_нашей армии_подписчикам
26,2025-10-06 00:00:00+00:00,2,армению_армения_армении_пашиняна
28,2025-10-06 00:00:00+00:00,3,отставке_отставки_уволил_отставку
29,2025-10-06 00:00:00+00:00,2,поручений_поручения_ответственные_срок
31,2025-10-06 00:00:00+00:00,2,блогеров_подписчиков_блогеры_законопроект
32,2025-10-06 00:00:00+00:00,1,кремлём_беспилотника_беспилотников_беспилотниками
37,2025-10-06 00:00:00+00:00,4,сервисы_сервисов_интернет_интернета
38,2025-10-06 00:00:00+00:00,2,ввели санкции_новые санкции_санкциях_санкции отношении
40,2025-10-06 00:00:00+00:00,1,мобилизации_мобилизацию_мобилизация_мобилизовать
41,2025-10-06 00:00:00+00:00,28,корея_переговоры_ходе визита_кореи
45,2025-10-06 00:00:00+00:00,4,школьников_школьники_напали_справедливости
47,2025-10-06 00:00:00+00:00,13,си цзиньпином_цзиньпином_цзиньпин_россия китай
48,2025-10-06 00:00:00+00:00,2,азербайджану_задержали_азербайджан_властей
50,2025-10-06 00:00:00+00:00,2,лукашенко_александр лукашенко_россии белоруссии_белоруссию
51,2025-10-06 00:00:00+00:00,3,вооруженных сил_сил российской_беспилотных_сил украины
52,2025-10-06 00:00:00+00:00,8,рублей_идентичности_символа_русские
53,2025-10-06 00:00:00+00:00,1,цены нефть_цен нефть_российскую нефть_нефть
56,2025-10-06 00:00:00+00:00,19,российский лидер_сирию_сирия_сирии
57,2025-10-06 00:00:00+00:00,1,ополчения_снят_фильмов_военкоров
58,2025-10-06 00:00:00+00:00,5,топливо_топлива_бензин_нефтепродуктов
62,2025-10-06 00:00:00+00:00,3,возбуждено уголовное_уголовное дело_мятежа_это преступление
66,2025-10-06 00:00:00+00:00,6,антироссийских_активистов_активисты_оппозиционеров
67,2025-10-06 00:00:00+00:00,3,флагом_флагами_международной арене_спортсменов
68,2025-10-06 00:00:00+00:00,1,депутата_удалить_депутату_депутат
71,2025-10-06 00:00:00+00:00,4,льготы_тарифов_тарифы_льгот
72,2025-10-06 00:00:00+00:00,2,мечети_мусульман_мигрантов_религия
76,2025-10-06 00:00:00+00:00,2,отношения россии_обеспечить безопасность_обеспокоен_угрозах
77,2025-10-06 00:00:00+00:00,1,словакия_словакии_спецслужбы_украину
78,2025-10-06 00:00:00+00:00,2,российские активы_российских активов_санкций_конфисковать
80,2025-10-06 00:00:00+00:00,2,польшу_польши_польша_поляки
83,2025-10-06 00:00:00+00:00,1,экстренное заседание_сербия_сербии_совета безопасности
84,2025-10-06 00:00:00+00:00,4,российский лидер_переговоры_орбан_переговоров
86,2025-10-06 00:00:00+00:00,15,ракетами_ракеты_вооружения_вооружений
87,2025-10-06 00:00:00+00:00,2,трамп заявил_трамп назвал_подводных_подводные
90,2025-10-06 00:00:00+00:00,1,министр цифрового_меры поддержки_мер поддержки_министра обороны
95,2025-10-06 00:00:00+00:00,2,русский народ_русского народа_русские_победы
98,2025-10-06 00:00:00+00:00,1,отношений россии_оскорбления_отношения россии_отношений рф
99,2025-10-06 00:00:00+00:00,1,самолета_полет_прибыл москву_кремлёвского пула
102,2025-10-06 00:00:00+00:00,1,единой россии_партии единая_единая россия_партию
106,2025-10-06 00:00:00+00:00,2,россию_россией_украину_новости
111,2025-10-06 00:00:00+00:00,2,прокуратуры_генеральной прокуратуры_заявления россии_правопорядка
116,2025-10-06 00:00:00+00:00,1,газопровода_северный поток_северного потока_терактов
118,2025-10-06 00:00:00+00:00,5,отставку_недоверия_отставка_отставке
-1,2025-11-05 00:00:00+00:00,866,украину_власти_россию_переговоры
0,2025-11-05 00:00:00+00:00,62,российские войска_беспилотников_дронов_военные
1,2025-11-05 00:00:00+00:00,47,провел совещание_совещание_совещание членами_совета безопасности
2,2025-11-05 00:00:00+00:00,10,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2025-11-05 00:00:00+00:00,4,правительство рф_правительства_премьер министр_председатель правительства
4,2025-11-05 00:00:00+00:00,40,telegram россии_мессенджер_мессенджеры_телеграм
5,2025-11-05 00:00:00+00:00,5,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2025-11-05 00:00:00+00:00,6,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2025-11-05 00:00:00+00:00,10,героя россии_герой россии_мужество героизм_героям
8,2025-11-05 00:00:00+00:00,98,украинскому урегулированию_переговоры_переговоров_переговорах
9,2025-11-05 00:00:00+00:00,15,персональных данных_персональных_информационной безопасности_данных
10,2025-11-05 00:00:00+00:00,3,мигрантам_миграционной политики_мигранты_мигрантами
11,2025-11-05 00:00:00+00:00,30,состоялся телефонный_провел телефонный_переговоры_переговоров
13,2025-11-05 00:00:00+00:00,10,имущества_изъяли_имущество_собственности
14,2025-11-05 00:00:00+00:00,9,движение ветераны_движения ветераны_ветераны_обратились
15,2025-11-05 00:00:00+00:00,6,израилем_иран_ирану_израиль
16,2025-11-05 00:00:00+00:00,6,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2025-11-05 00:00:00+00:00,1,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2025-11-05 00:00:00+00:00,7,святой_русского народа_русского_русское
19,2025-11-05 00:00:00+00:00,11,русских_каналов_каналы_русские
20,2025-11-05 00:00:00+00:00,4,сказала_спикера_призвала_спикер совета
